title,question,answer,type
Jorge Semprún,When did Rafael Alberti die?,28 October 1999,domain
Jorge Semprún,In what city did Antonio Maura study law?,Madrid,entity
Jorge Semprún,What awards did Rafael Alberti win?,"Lenin Peace Prize, Premio Cervantes, America Award",domain
Jorge Semprún,What award did Miguel Delibes win for his first novel?,Premio Nadal,domain
Jorge Semprún,What was the title of Miguel Delibes' first novel?,La sombra del ciprés es alargada (The cypress casts a long shadow),domain
Jorge Semprún,When was Miguel Delibes elected to the Royal Spanish Academy?,1 February 1973,domain
Jorge Semprún,What chair did Miguel Delibes occupy in the Royal Spanish Academy?,Chair 'e',domain
Jorge Semprún,What is the name of the football team that Mario Vargas Llosa supports?,Universitario de Deportes,domain
Jorge Semprún,Where was Miguel Delibes born?,Valladolid,domain
Jorge Semprún,When was Miguel Delibes born?,17 October 1920,domain
Jorge Semprún,What award did Camilo José Cela receive in 1989?,The Nobel Prize in Literature,domain
Jorge Semprún,Where did Rafael Alberti study?,Jesuit Colegio San Luis Gonzaga,domain
Jorge Semprún,When was Vicente Aleixandre born?,26 April 1898,domain
Jorge Semprún,When did Miguel Delibes marry Ángeles de Castro?,"April 23, 1946",domain
Jorge Semprún,What was the name of Miguel Delibes' wife?,Ángeles de Castro,domain
Jorge Semprún,What is the name of the book that Mario Vargas Llosa wrote about the aesthetics of Gustave Flaubert?,The Perpetual Orgy,domain
Jorge Semprún,When was Rafael Alberti born?,16 December 1902,domain
Jorge Semprún,Where was Rafael Alberti born?,El Puerto de Santa María,domain
Jorge Semprún,What was Rafael Alberti's family background?,"His family were vintners who had once been the most powerful in town, suppliers of sherry to the crowned heads of Europe.",domain
Jorge Semprún,What was the occupation of Rafael Alberti's father?,Commercial traveller for the company,domain
Jorge Semprún,What is the name of Mario Vargas Llosa's novel that explores the theme of prostitution and the workings of the Peruvian military?,The Green House,domain
Jorge Semprún,What was the title of Camilo José Cela's best-known work?,La colmena (The Hive),domain
Kamala Harris,What role did Kamala Harris serve in California from 2011 to 2017?,Attorney General of California,general
Kamala Harris,Who did Kamala Harris defeat in the 2016 Senate election?,Loretta Sanchez,general
Kamala Harris,When was Kamala Harris born?,"October 20, 1964",general
Kamala Harris,From which law school did Kamala Harris graduate?,"University of California, Hastings College of the Law",general
Kamala Harris,Which university did Kamala Harris attend for her undergraduate degree?,Howard University,general
Katy Perry,What genre was Katy Perry's first record?,Gospel,general
Katy Perry,What was Katy Perry's first record titled?,Katy Hudson,general
Katy Perry,What is Katy Perry's real name?,Katheryn Elizabeth Hudson,general
Katy Perry,When was Katy Perry born?,"October 25, 1984",general
Katy Perry,What is Katy Perry's debut single?,I Kissed a Girl,general
Keanu Reeves,What is Keanu Reeves's nationality?,Canadian,general
Keanu Reeves,Which film series did Keanu Reeves star in that began in 1999?,The Matrix,general
Keanu Reeves,What was the title of Keanu Reeves's feature film debut?,Youngblood,general
Keanu Reeves,Where was Keanu Reeves born?,"Beirut, Lebanon",general
Lali Espósito,In what country was Lali Espósito born?,Argentina,general
Lali Espósito,How many albums had Lali Espósito released by 2020?,4,general
Lali Espósito,What is Lali Espósito's full name?,Mariana 'Lali' Espósito,general
Lali Espósito,When was Lali Espósito born?,10 October 1991,general
Lali Espósito,What genre of music does Lali Espósito's album 'A Bailar' primarily feature?,Pop and EDM,general
Leonardo da Vinci,Who was Leonardo da Vinci educated by?,Andrea del Verrocchio,general
Leonardo da Vinci,Which city did Leonardo begin his career in?,Florence,general
Leonardo da Vinci,Who did Leonardo spend much time in the service of?,Ludovico Sforza,general
Leonardo da Vinci,What is considered Leonardo da Vinci's magnum opus?,The Mona Lisa,general
Leonardo da Vinci,Where did Leonardo spend his last three years?,France,general
Madonna,How many records has Madonna sold worldwide?,Over 300 million,general
Madonna,What was Madonna's debut studio album?,Madonna (1983),general
Madonna,When was Madonna born?,"August 16, 1958",general
Madonna,What is Madonna's full name?,Madonna Louise Ciccone,general
Madonna,When was Madonna inducted into the Rock and Roll Hall of Fame?,2008,general
Mahatma Gandhi,What method did Gandhi employ to lead India's independence campaign?,Nonviolent resistance,general
Mahatma Gandhi,What year did Gandhi move to South Africa?,1893,general
Mahatma Gandhi,Which movement did Gandhi lead in 1930 to challenge the British-imposed salt tax?,Dandi Salt March,general
Mahatma Gandhi,What was the main goal of Gandhi's nationwide campaigns?,Achieving swaraj or self-rule,general
Mahatma Gandhi,What was Gandhi's profession before becoming a political ethicist?,Lawyer,general
Marilyn Monroe,Who were Marilyn Monroe's husbands that the biography mentions?,Joe DiMaggio and Arthur Miller,general
Marilyn Monroe,What method of acting did Monroe study under Lee Strasberg?,Method acting,general
Marilyn Monroe,When was Marilyn Monroe born?,"June 1, 1926",general
Marilyn Monroe,Which magazine featured Monroe's nude images as its first issue's centerfold and cover in 1953?,Playboy,general
Mark Wahlberg,What is the name of the reality TV series about the Wahlburgers chain?,Wahlburgers,general
Mark Wahlberg,For which movie did Mark Wahlberg receive critical praise for his performance as Dirk Diggler?,Boogie Nights,general
Mark Wahlberg,When was Mark Wahlberg born?,"June 5, 1971",general
Mark Wahlberg,What is Mark Wahlberg's full birth name?,Mark Robert Michael Wahlberg,general
Mark Wahlberg,In what neighborhood of Boston was Mark Wahlberg born?,Dorchester,general
Mark Zuckerberg,What is Mark Zuckerberg known for co-founding?,Facebook,general
Mark Zuckerberg,Which university did Mark Zuckerberg attend before dropping out?,Harvard University,general
Mark Zuckerberg,In what year did Facebook reach one billion users?,2012,general
Mark Zuckerberg,Who were Mark Zuckerberg's roommates that he launched Facebook with?,"Eduardo Saverin, Andrew McCollum, Dustin Moskovitz, and Chris Hughes",general
Mark Zuckerberg,When was Mark Zuckerberg born?,"May 14, 1984",general
Megan Fox,What is Megan Fox's full name?,Megan Denise Fox,general
Megan Fox,When was Megan Fox born?,"May 16, 1986",general
Megan Fox,In which film did Megan Fox play Mikaela Banes?,Transformers,general
Megan Fox,Which character did Megan Fox portray in the horror comedy 'Jennifer's Body'?,The titular character,general
Megan Fox,What role did Megan Fox have in the 'Teenage Mutant Ninja Turtles' films?,April O'Neil,general
"Meghan, Duchess of Sussex","What was the name of Meghan, Duchess of Sussex's lifestyle blog?",The Tig,general
"Meghan, Duchess of Sussex","What role did Meghan, Duchess of Sussex play in the TV show Suits?",Rachel Zane,general
"Meghan, Duchess of Sussex","What is Meghan, Duchess of Sussex's birth name?",Rachel Meghan Markle,general
"Meghan, Duchess of Sussex","When was Meghan, Duchess of Sussex born?","August 4, 1981",general
"Meghan, Duchess of Sussex","Who was Meghan, Duchess of Sussex married to before Prince Harry?",Trevor Engelson,general
Mike Tyson,What are some of Mike Tyson's nicknames?,"Iron Mike, Kid Dynamite, The Baddest Man on the Planet",general
Mike Tyson,How many of Tyson's first professional fights ended in a knockout?,19,general
Mike Tyson,When was Mike Tyson born?,"June 30, 1966",general
Mike Tyson,What is Mike Tyson's full name?,Michael Gerard Tyson,general
Mike Tyson,How long did Mike Tyson's professional boxing career last?,1985 to 2005,general
Mila Kunis,When was Mila Kunis born?,"August 14, 1983",general
Mila Kunis,Where was Mila Kunis born?,"Chernivtsi, Ukraine",general
Mila Kunis,What was Mila Kunis's breakout film role?,Forgetting Sarah Marshall,general
Mila Kunis,For which film did Mila Kunis receive nominations for the SAG Award and the Golden Globe Award for Best Supporting Actress?,Black Swan,general
Mila Kunis,What was Mila Kunis's mother tongue?,Russian,general
Moshe Greenberg,What university did Joseph B. Soloveitchik enter in 1926?,"The Friedrich Wilhelm University in Berlin, Germany",domain
Moshe Greenberg,What was the name of the quarterly co-edited by Martin Buber between 1926 and 1930?,Die Kreatur (The Creature),domain
Moshe Greenberg,Where did Abraham Joshua Heschel pursue his doctorate?,University of Berlin,domain
Moshe Greenberg,Who was Abraham Joshua Heschel's paternal great-great-grandfather?,Rebbe Avraham Yehoshua Heshel of Apt,domain
Moshe Greenberg,What was the occupation of Abraham Joshua Heschel's father?,Rabbi,domain
Moshe Greenberg,Where was Abraham Joshua Heschel born?,Warsaw,domain
Moshe Greenberg,When was Abraham Joshua Heschel born?,"January 11, 1907",domain
Moshe Greenberg,What was Walter Brueggemann's position at Eden Theological Seminary from 1968 to 1982?,Dean,domain
Moshe Greenberg,What degree did Walter Brueggemann receive from Elmhurst College in 1955?,A.B.,domain
Moshe Greenberg,What was Martin Buber's philosophy of dialogue?,A form of existentialism centered on the distinction between the I–Thou relationship and the I–It relationship,domain
Moshe Greenberg,Who was Abraham Joshua Heschel's mentor in Berlin?,David Koigen,domain
Moshe Greenberg,When did Martin Buber die?,"June 13, 1965",domain
Moshe Greenberg,What was Martin Buber's attitude towards Zionism?,He believed in a binational solution in Palestine and a regional federation of Israel and Arab states,domain
Moshe Greenberg,What was the name of the publishing house where Martin Buber worked as a lecturer?,Rütten & Loening,domain
Moshe Greenberg,What was the name of Martin Buber's thesis on Jakob Böhme and Nikolaus Cusanus?,Beiträge zur Geschichte des Individuationsproblems,domain
Moshe Greenberg,When did Martin Buber begin translating the Hebrew Bible into German?,1925,domain
Moshe Greenberg,When did Martin Buber become an honorary professor at the University of Frankfurt am Main?,1930,domain
Moshe Greenberg,When was Joseph B. Soloveitchik born?,"February 27, 1903",domain
Moshe Greenberg,What was the title of Martin Buber's famous essay on existence?,Ich und Du (later translated into English as I and Thou),domain
Moshe Greenberg,What was Joseph B. Soloveitchik's occupation?,"American Orthodox rabbi, Talmudist, and modern Jewish philosopher",domain
Moshe Greenberg,What was the name of the organization Martin Buber co-founded in 1942?,Ihud party,domain
Moshe Greenberg,Who was Joseph B. Soloveitchik's great-grandfather and namesake?,"Yosef Dov Soloveitchik, the Beis HaLevi",domain
Moshe Greenberg,What was the name of the Yiddish poetry group that Abraham Joshua Heschel joined?,Jung Vilna,domain
Moshe Greenberg,What was the name of the seminary where Abraham Joshua Heschel served as a professor of Jewish ethics and Mysticism?,Jewish Theological Seminary of America,domain
Moshe Greenberg,Who was Martin Buber's friend and colleague in the Zionist movement?,Judah Magnes,domain
Moshe Greenberg,Who was Martin Buber's grandfather?,"Solomon Buber, a scholar of Midrash and Rabbinic Literature",domain
Moshe Greenberg,What award did Abraham Joshua Heschel win in 1970?,National Jewish Book Award in the Jewish Thought category,domain
Moshe Greenberg,How many schools have been named after Abraham Joshua Heschel?,Five,domain
Moshe Greenberg,When was Martin Buber born?,"February 8, 1878",domain
Moshe Greenberg,Where was Martin Buber born?,Vienna,domain
Moshe Greenberg,What was Martin Buber's family background?,He came from a family of observant Jews,domain
Moshe Greenberg,What method is Walter Brueggemann known for when reading the Bible?,Combining literary and sociological modes,domain
Moshe Greenberg,What was the title of Abraham Joshua Heschel's volume of Yiddish poems published in 1933?,Der Shem Hamefoyrosh: Mentsch,domain
Moshe Greenberg,What did Martin Buber study in Vienna?,"Philosophy, art history, German studies, and philology",domain
Moshe Greenberg,What was the title of Abraham Joshua Heschel's masterwork that explores classical rabbinic theology and aggadah?,Torah min HaShamayim BeAspaklariya shel HaDorot,domain
Moshe Greenberg,What is Walter Brueggemann's view on the use of ancient promises by modern-day Israel?,He believes it creates a toxic ideology,domain
Moshe Greenberg,How many books has Walter Brueggemann written?,More than 58,domain
Moshe Greenberg,How many volumes of Torah min HaShamayim BeAspaklariya shel HaDorot were published during Abraham Joshua Heschel's lifetime?,Two,domain
Moshe Greenberg,Who was Abraham Joshua Heschel's colleague and friend at the Jewish Theological Seminary of America?,Mordecai Kaplan,domain
Moshe Greenberg,What was the title of Abraham Joshua Heschel's book that discusses the nature of religious thought and how thought becomes faith?,God in Search of Man: A Philosophy of Judaism,domain
Moshe Greenberg,What was the title of Abraham Joshua Heschel's book that explores the nature and celebration of Shabbat?,The Sabbath: Its Meaning for Modern Man,domain
Moshe Greenberg,What was the title of Martin Buber's book on his communitarian socialist views?,Paths in Utopia,domain
Moshe Greenberg,When did Martin Buber join the Zionist movement?,1898,domain
Moshe Greenberg,Where did Joseph B. Soloveitchik graduate from in 1922?,The liberal arts 'Gymnasium' in Dubno,domain
Moshe Greenberg,What was the name of Joseph B. Soloveitchik's father?,Moshe Soloveichik,domain
Moshe Greenberg,Where is the Schechter Institute of Jewish Studies located?,Jerusalem,entity
Moshe Greenberg,When was Walter Brueggemann born?,"March 11, 1933",domain
Moshe Greenberg,Where was Joseph B. Soloveitchik born?,"Pruzhany, Imperial Russia (later Poland, now Belarus)",domain
Moshe Greenberg,Which universities conferred honorary doctorates on Gerhard von Rad?,University of Lund and University of Wales,domain
Moshe Greenberg,What unique approach does the Schechter Institute of Jewish Studies promote?,A pluralistic approach to Jewish-Israeli identity,entity
Moshe Greenberg,What is the Israel Prize?,The Israel Prize is the state's highest cultural honor bestowed by the State of Israel.,entity
Moshe Greenberg,Who was the founding director of the Katz Center?,David B. Ruderman.,entity
Moshe Greenberg,What were the two institutions that preceded the Katz Center?,Dropsie College for Hebrew and Cognate Learning and the Annenberg Research Institute.,entity
Moshe Greenberg,Why has Jewish studies seen a growth in interest and academic engagement in the United States?,"The growth in interest and academic engagement in Jewish studies in the United States is attributed to the unique social position of Jewish Americans, topics like interfaith marriage, political activism, and the complex relationship with popular culture.",entity
Moshe Greenberg,What is Jewish studies?,"Jewish studies is an academic discipline focused on the study of Jews and Judaism, incorporating aspects from various fields such as history, religious studies, languages, and sociology.",entity
Moshe Greenberg,What are some related fields to Jewish studies?,"Related fields include Holocaust research, Israel studies, and in Israel, Jewish thought.",entity
Moshe Greenberg,How many M.A. graduates does the Schechter Institute have?,"Approximately 2,000 M.A. graduates",entity
Moshe Greenberg,What historical movement first used the term 'Science of Judaism'?,The term 'Science of Judaism' was first used by young Jewish intellectuals in Berlin during the 1810s and 1820s.,entity
Moshe Greenberg,Who endowed the Katz Center in 2008 and why?,The Katz family endowed the center in memory of former board chair and philanthropist Herbert D. Katz.,entity
Moshe Greenberg,What was the principal objective of the Verein für Kultur und Wissenschaft der Juden?,Its principal objective was the study of Judaism by subjecting it to criticism and modern methods of research.,entity
Moshe Greenberg,When is the Israel Prize awarded?,The Israel Prize is awarded annually on Israeli Independence Day.,entity
Moshe Greenberg,What was the title of Gerhard von Rad's two volumes of Theology of the Old Testament?,Not specified,domain
Moshe Greenberg,What was Gerhard von Rad's approach to Old Testament theology?,A new methodological approach that deserves to be put in a class by itself,domain
Moshe Greenberg,What was the result of Gerhard von Rad's study of the Old Testament?,A renewal of interest and research in Old Testament studies,domain
Moshe Greenberg,What was Gerhard von Rad's position at the University of Leipzig in 1930?,Privatdozent,domain
Moshe Greenberg,Who initiated the establishment of the Israel Prize?,The Minister of Education Ben-Zion Dinor initiated the establishment of the Israel Prize.,entity
Moshe Greenberg,What are the main languages studied in Assyriology?,The main languages studied in Assyriology are Akkadian and Sumerian.,entity
Moshe Greenberg,In what year was the Israel Prize established?,The Israel Prize was established in 1953.,entity
Moshe Greenberg,Where is the Israel Prize ceremony held?,The ceremony is held in Jerusalem.,entity
Moshe Greenberg,What was the title of Joseph B. Soloveitchik's Ph.D. thesis?,The epistemology and metaphysics of the German philosopher Hermann Cohen,domain
Moshe Greenberg,What was Walter Brueggemann's father's profession?,Minister of the German Evangelical Synod of North America,domain
Moshe Greenberg,Who attends the Israel Prize ceremony?,"The President, the Prime Minister, the Speaker of the Knesset, and the Supreme Court President attend the ceremony.",entity
Moshe Greenberg,What unique program does the Schechter Institute offer that combines Chaplaincy with a degree in Family and Community Studies?,The Marpeh program,entity
Moshe Greenberg,When did Joseph B. Soloveitchik marry Tonya Lewit?,1931,domain
Moshe Greenberg,What was the name of the school Joseph B. Soloveitchik pioneered in Boston in 1937?,The Maimonides School,domain
Moshe Greenberg,What was the name of Joseph B. Soloveitchik's most well-known essay?,The Lonely Man of Faith,domain
Moshe Greenberg,What was the name of Joseph B. Soloveitchik's essay that deals with the correlation between science and philosophy?,The Halakhic Mind - An essay on Jewish tradition and modern thought,domain
Moshe Greenberg,What was Joseph B. Soloveitchik's view on the role of women in Jewish education?,He advocated for more intensive textual Torah study for Jewish women,domain
Moshe Greenberg,"What was the name of the philosophy that Joseph B. Soloveitchik developed, which emphasizes the importance of combining Torah study with secular knowledge?",Torah Umadda,domain
Moshe Greenberg,When was Gerhard von Rad born?,21 October 1901,domain
Moshe Greenberg,Where did Gerhard von Rad study?,University of Erlangen and University of Tübingen,domain
Moshe Greenberg,What was the name of the yeshiva Joseph B. Soloveitchik opened in Boston in 1932?,Heichal Rabbeinu Chaim HaLevi or the Boston Yeshivah,domain
Moshe Greenberg,What is the Katz Center for Advanced Judaic Studies?,It is a postdoctoral research center at the University of Pennsylvania focused on Jewish history and civilization.,entity
Muhammad Ali,In what year did Muhammad Ali win a gold medal at the Summer Olympics?,1960,general
Muhammad Ali,What was Muhammad Ali's birth name?,Cassius Marcellus Clay Jr.,general
Muhammad Ali,When was Muhammad Ali born?,"January 17, 1942",general
Muhammad Ali,What nickname was Muhammad Ali known by?,the Greatest,general
Muhammad Ali,Who did Muhammad Ali defeat to win the world heavyweight championship in 1964?,Sonny Liston,general
Najaf Daryabandari,When was Mohammad-Taqi Bahar born?,10 December 1886,domain
Najaf Daryabandari,What is Bahram Beyzaie's occupation?,"Playwright, theatre director, screenwriter, film editor, and ostād of Persian letters, arts and Iranian studies",domain
Najaf Daryabandari,When was Simin Daneshvar born?,28 April 1921,domain
Najaf Daryabandari,When was Sohrab Sepehri born?,"October 7, 1928",domain
Najaf Daryabandari,When was Bahram Beyzaie born?,26 December 1938,domain
Najaf Daryabandari,Who is Bahram Beyzaie's father?,"Ne'matallah Beyzai, a poet",domain
Najaf Daryabandari,What is the name of Bahram Beyzaie's most famous film?,"Bashu, the Little Stranger",domain
Najaf Daryabandari,What was Sadegh Hedayat's dietary preference from his youth?,Vegetarian,domain
Najaf Daryabandari,What is the name of the organization that Bahram Beyzaie co-founded in 1968?,Iranian Writers' Guild,domain
Najaf Daryabandari,What is the title of Bahram Beyzaie's groundbreaking book on Iranian theatre?,A Study on Iranian Theatre (Namayesh dar Iran),domain
Najaf Daryabandari,Who translated Bahram Beyzaie's play 'Death of Yazdgerd' into English?,Manuchehr Anvar,domain
Najaf Daryabandari,What is the name of Bahram Beyzaie's wife?,Mozhdeh Shamsai,domain
Najaf Daryabandari,When was Sadegh Hedayat born?,17 February 1903,domain
Najaf Daryabandari,Who published an elegy for Sadegh Hedayat in 1954?,"John Heath-Stubbs, an English poet",domain
Najaf Daryabandari,Where did Bahram Beyzaie study and teach after 2010?,"Stanford University, United States",domain
Najaf Daryabandari,What was the message left behind by Sadegh Hedayat for his friends and companions before his death?,I left and broke your heart. That is all.,domain
Najaf Daryabandari,What was Sadegh Hedayat widely remembered as?,A major symbol of Iranian nationalism,domain
Najaf Daryabandari,What is William Faulkner's first novel?,Soldiers' Pay.,entity
Najaf Daryabandari,What is the main theme of Bahram Beyzaie's works?,"The history and 'crisis of identity', which is related to Iranian cultural and mythical symbols and paradigms",domain
Najaf Daryabandari,"When was ""A Rose for Emily"" first published?","April 30, 1930.",entity
Najaf Daryabandari,"Who is the main character in ""A Rose for Emily""?",Emily Grierson.,entity
Najaf Daryabandari,What is the fictional county in William Faulkner's novels and short stories?,Yoknapatawpha County.,entity
Najaf Daryabandari,"Who praised Sadegh Hedayat's work, The Blind Owl?","Henry Miller, André Breton, and others",domain
Najaf Daryabandari,What treatise did Sadegh Hedayat author while in Berlin in 1927?,The Benefits of Vegetarianism,domain
Najaf Daryabandari,How did Sadegh Hedayat die?,"Carbon monoxide poisoning, by turning on the gas valve in his rented apartment",domain
Najaf Daryabandari,Where was William Faulkner born?,"New Albany, Mississippi.",entity
Najaf Daryabandari,What was the occupation of Sadegh Hedayat's great-grandfather Reza-Qoli Khan Hedayat Tabarestani?,Writer and government worker,domain
Najaf Daryabandari,Where was Sadegh Hedayat born?,Tehran,domain
Najaf Daryabandari,Where did Sadegh Hedayat study initially after traveling to Europe?,"Belgium, to study engineering",domain
Najaf Daryabandari,What subject did Sadegh Hedayat eventually pursue after abandoning architecture in France?,Dentistry,domain
Najaf Daryabandari,"What was the name of Sadegh Hedayat's most enduring work, which he completed and published in Bombay?",The Blind Owl,domain
Najaf Daryabandari,Who did Sadegh Hedayat's sister marry?,"Haj Ali Razmara, an army general and prime minister of Iran",domain
Nelson Mandela,What was Nelson Mandela's birth name?,Rolihlahla Mandela,general
Nelson Mandela,Who was the president that released Mandela from prison?,F. W. de Klerk,general
Nelson Mandela,How many years was Mandela imprisoned?,27 years,general
Nelson Mandela,Which political party did Mandela join in 1943?,The African National Congress (ANC),general
Nelson Mandela,How long did Nelson Mandela serve as the president of South Africa?,1994 to 1999,general
Nicki Minaj,What genre of music is Nicki Minaj known for?,Rap and Hip Hop,general
Nicki Minaj,What title is Nicki Minaj often referred to?,Queen of Rap,general
Nicki Minaj,When was Nicki Minaj born?,"December 8, 1982",general
Nicki Minaj,What was the name of Nicki Minaj's debut album?,Pink Friday,general
Nicki Minaj,Which Nicki Minaj single was certified diamond by the RIAA?,Super Bass,general
Pablo Escobar,What was Pablo Escobar widely known as?,the king of cocaine,general
Pablo Escobar,In which city was Pablo Escobar raised?,Medellín,general
Pablo Escobar,What cartel did Pablo Escobar found?,the Medellín Cartel,general
Pablo Escobar,What was Pablo Escobar's full name?,Pablo Emilio Escobar Gaviria,general
Pablo Escobar,What nationality was Pablo Escobar?,Colombian,general
Paul Gerhardt,What type of hymns did Nikolaus Herman create?,Protestant hymns,domain
Paul Gerhardt,What was Nikolaus Herman's profession?,German Lutheran cantor and teacher,domain
Paul Gerhardt,Where was Nikolaus Herman born?,Altdorf,domain
Paul Gerhardt,When was Nikolaus Herman born?,Around 1500,domain
Paul Gerhardt,What instrument did Telemann teach himself to play?,"Flute, oboe, violin, viola da gamba, recorder, double bass, and other instruments",domain
Paul Gerhardt,Where did Johann Crüger receive his early education?,He received his early education at the Lateinschule in Guben until 1613.,entity
Paul Gerhardt,Who were some of the composers influenced by Telemann's music?,"Wilhelm Friedemann Bach, Carl Philipp Emmanuel Bach, and Johann Friedrich Agricola",domain
Paul Gerhardt,Where did Telemann study law?,University of Leipzig,domain
Paul Gerhardt,When was Philipp Nicolai born?,10 August 1556,domain
Paul Gerhardt,At what age did Telemann receive his first music lessons?,10,domain
Paul Gerhardt,What was the name of the collection of Latin poems published by Johann Heermann in 1609?,Flores ex Otfridi Evangeliorum vireto,domain
Paul Gerhardt,Who was the ruler that stipulated the creation of Saxe-Merseburg in his will?,John George I of Saxony,entity
Paul Gerhardt,What was the name of Telemann's music catalogue?,Telemann-Werke-Verzeichnis (TWV),domain
Paul Gerhardt,What is Gräfenhainichen?,"Gräfenhainichen is a town in Wittenberg district in Saxony-Anhalt, Germany.",entity
Paul Gerhardt,Who were the main formulators of the Formula of Concord?,The most important formulators of the Formula of Concord were Jakob Andreä and Martin Chemnitz.,entity
Paul Gerhardt,How many children did Telemann have with his second wife?,9,domain
Paul Gerhardt,What was the name of Telemann's godson who succeeded him at his Hamburg post?,Carl Philipp Emmanuel Bach,domain
Paul Gerhardt,How many compositions did Telemann write during his lifetime?,"More than 3,000",domain
Paul Gerhardt,What was Johann Heermann's occupation?,Poet and hymnodist,domain
Paul Gerhardt,Where did Johann Heermann attend school?,"Local school in Raudten, Wohlau, Fraustadt, Gymnasium Elisabethanum in Breslau, and Gymnasium in Brieg",domain
Paul Gerhardt,What was the occupation of Johann Heermann's father?,Middle-class Protestant family,domain
Paul Gerhardt,When was Johann Heermann born?,11 October 1585,domain
Paul Gerhardt,Who was Telemann's friend and fellow composer?,Johann Sebastian Bach,domain
Paul Gerhardt,When did Nikolaus Herman retire?,24 June 1557,domain
Paul Gerhardt,What is the title of the hymn that appears in the center of the cantata for the first Sunday after Easter?,Erschienen ist der herrlich Tag,domain
Paul Gerhardt,What is the title of the cantata in which Bach used the melody of 'Wenn mein Stündlein vorhanden ist'?,"Der Himmel lacht! Die Erde jubilieret, BWV 31",domain
Paul Gerhardt,Who used stanzas from Nikolaus Herman's hymns in several cantatas?,Johann Sebastian Bach,domain
Paul Gerhardt,In what year did Nikolaus Herman publish his hymns?,1560,domain
Paul Gerhardt,What was the title of the book in which Nikolaus Herman published his hymns?,Die Sonntagsevangelia über das Jahr in Gesänge verfasset für die Kinder und christlichen Hausväter,domain
Paul Gerhardt,Who did Nikolaus Herman collaborate with?,Johannes Mathesius,domain
Paul Gerhardt,What was the purpose of the Formula of Concord's promulgation and subscription?,The purpose was the unification and preservation of Lutheranism.,entity
Paul Gerhardt,When and where was Johann Crüger born?,Johann Crüger was born on 9 April 1598 in Groß Breesen (now part of Guben).,entity
Paul Gerhardt,Where is a monument erected in honor of Johann Franck?,At the south wall of the Guben parish church,domain
Paul Gerhardt,What is the title of the hymn for Communion written by Johann Franck?,"Schmücke dich, o liebe Seele",domain
Paul Gerhardt,When is Philipp Nicolai commemorated in the Calendar of Saints of the Lutheran Church?,26 October,domain
Paul Gerhardt,When was Georg Philipp Telemann born?,24 March 1681,domain
Paul Gerhardt,Where was Georg Philipp Telemann born?,Magdeburg,domain
Paul Gerhardt,What style of music did Telemann help create?,German mixed style,domain
Paul Gerhardt,What was Telemann's first major opera?,Germanicus,domain
Paul Gerhardt,How far is Mittenwalde from the centre of Berlin?,30 km southeast,entity
Paul Gerhardt,In what century was Praxis pietatis melica first published?,17th century,entity
Paul Gerhardt,How was the final form of the Formula of Concord known?,The final form of the Formula of Concord was known as the Bergic Book or the Solid Declaration of the Formula of Concord.,entity
Paul Gerhardt,What is the meaning of the Latin title 'Praxis pietatis melica'?,Practice of Piety in Song,entity
Paul Gerhardt,Has the debt Mittenwalde lent to Berlin ever been repaid?,No,entity
Paul Gerhardt,What was the capital of the Duchy of Saxe-Merseburg?,Merseburg,entity
Paul Gerhardt,What was Johann Crüger's ethnicity?,He was an ethnic Sorb.,entity
Paul Gerhardt,What are the two parts of the Formula of Concord?,The two parts of the Formula of Concord are the Epitome and the Solid Declaration.,entity
Paul Gerhardt,What was required of every clergyman in the Electorate of Saxony regarding the Formula of Concord?,Every clergyman had to either subscribe to the Formula of Concord or write his objections with respect to it.,entity
Paul Gerhardt,What was Gräfenhainichen the seat of before January 2011?,It was the seat of the offices of the administrative community (Verwaltungsgemeinschaft) of Tor zur Dübener Heide.,entity
Paul Gerhardt,Who is supposed to be the last example of the Meistersinger tradition?,Philipp Nicolai,domain
Paul Gerhardt,"What is the title of the hymn to Jesus written by Johann Franck, which is the basis of Bach's funeral motet?","Jesu, meine Freude",domain
Paul Gerhardt,What were the names of the two famous hymns written by Philipp Nicolai?,"Wachet auf, ruft uns die Stimme and Wie schön leuchtet der Morgenstern",domain
Paul Gerhardt,When was Philipp Nicolai ordained to the Lutheran ministry?,1583,domain
Paul Gerhardt,What is the title of the two volumes of poems and hymns collected and edited by Johann Franck?,"Teutsche Gedichte, enthaltend geistliches Zion samt Vaterunserharfe nebst irdischem Helicon oder Lob-, Lieb-, Leidgedichte, etc.",domain
Paul Gerhardt,What were some of Johann Franck's roles in his career?,"Councilor, mayor, and member of the Landtag of Lower Lusatia",domain
Paul Gerhardt,What schools did Johann Franck attend after visiting the Latin school in Guben?,"Schools in Cottbus and Stettin, as well as the gymnasium in Thorn (Toruń)",domain
Paul Gerhardt,When was Johann Franck born?,1 June 1618,domain
Paul Gerhardt,When did Johann Heermann die?,17 February 1647,domain
Paul Gerhardt,When did Johann Heermann fall ill and never really recover?,1623,domain
Paul Gerhardt,What was the intended use of Praxis pietatis melica?,For use in both church and private services,entity
Paul Gerhardt,What is the Formula of Concord?,"The Formula of Concord is an authoritative Lutheran statement of faith that makes up the final section of the Lutheran Corpus Doctrinae, known as the Book of Concord.",entity
Paul Gerhardt,What did Johann Crüger study in Berlin?,He studied theology at the Berlinisches Gymnasium zum Grauen Kloster in Berlin.,entity
Paul Gerhardt,How many editions of Praxis pietatis melica were published between 1647 and 1737?,45 editions,entity
