custom_id,content
request-82,"```json
{""probes"":[
    {
        ""question"": ""Charlize Theron was born on ___ in Benoni, South Africa."",
        ""answer"": ""August 7, 1975"",
        ""section"": ""Basic Info"",
        ""level"": ""easy""
    },
    {
        ""question"": ""Charlize's mother is Gerda Maritz, and her father, Charles Theron, was of ___ descent."",
        ""answer"": ""French"",
        ""section"": ""Early life and family background"",
        ""level"": ""medium""
    },
    {
        ""question"": ""Charlize Theron won an Academy Award for Best Actress for her role in ___ (2003)."",
        ""answer"": ""Monster"",
        ""section"": ""Career Highlights and Collaborations"",
        ""level"": ""easy""
    },
    {
        ""question"": ""Charlize Theron has two adopted children named ___ and ___."",
        ""answer"": ""Jackson, August"",
        ""section"": ""Early life and family background"",
        ""level"": ""medium""
    },
    {
        ""question"": ""Charlize Theron has collaborated with filmmaker ___ in 'Mad Max: Fury Road'."",
        ""answer"": ""George Miller"",
        ""section"": ""Career Highlights and Collaborations"",
        ""level"": ""hard""
    },
    {
        ""question"": ""In addition to her acting career, Theron is known for her activism, particularly in advocating for ___ and domestic violence awareness."",
        ""answer"": ""women's rights"",
        ""section"": ""Important Events and Recognitions"",
        ""level"": ""medium""
    },
    {
        ""question"": ""Charlize Theron has produced numerous films through her production company, ___ and ___ Productions."",
        ""answer"": ""Denver, Delilah"",
        ""section"": ""Career Highlights and Collaborations"",
        ""level"": ""hard""
    },
    {
        ""question"": ""Charlize Theron has received multiple accolades, including an Academy Award, ___ Awards, and a ___ Award."",
        ""answer"": ""Golden Globe, Primetime Emmy"",
        ""section"": ""Important Events and Recognitions"",
        ""level"": ""hard""
    },
    {
        ""question"": ""Charlize Theron grew up on a remote farm outside ___ and developed a passion for dance."",
        ""answer"": ""Benoni"",
        ""section"": ""Early life and family background"",
        ""level"": ""easy""
    },
    {
        ""question"": ""Charlize Theron is celebrated for her contributions to the film industry and her commitment to social causes, particularly in championing ___ and women's rights."",
        ""answer"": ""diversity"",
        ""section"": ""Legacy"",
        ""level"": ""medium""
    }
]}
```"
request-83,"```json
{""probes"":[
    {
        ""question"": ""Sandra Bullock was born in ___, Virginia, on July 26, 1964."",
        ""answer"": ""Arlington"",
        ""section"": ""Basic Info"",
        ""level"": ""easy""
    },
    {
        ""question"": ""Sandra Bullock's father, ___, was a voice teacher."",
        ""answer"": ""John W. Bullock"",
        ""section"": ""Early life and family background"",
        ""level"": ""easy""
    },
    {
        ""question"": ""Sandra Bullock has one sister named ___, who is a film producer and author."",
        ""answer"": ""Gesine Bullock-Prado"",
        ""section"": ""Early life and family background"",
        ""level"": ""medium""
    },
    {
        ""question"": ""Sandra Bullock was married to ___ from 2005 until their divorce in 2010."",
        ""answer"": ""Jesse James"",
        ""section"": ""Early life and family background"",
        ""level"": ""easy""
    },
    {
        ""question"": ""In the film ___ (2013), Sandra Bullock received an Academy Award nomination."",
        ""answer"": ""Gravity"",
        ""section"": ""Career Highlights and Collaborations"",
        ""level"": ""easy""
    },
    {
        ""question"": ""Sandra Bullock starred alongside ___ in the film 'The Proposal' (2009)."",
        ""answer"": ""Ryan Reynolds"",
        ""section"": ""Career Highlights and Collaborations"",
        ""level"": ""medium""
    },
    {
        ""question"": ""Sandra Bullock won the Academy Award for Best Actress for her role in ___ (2009)."",
        ""answer"": ""The Blind Side"",
        ""section"": ""Important Events and Recognitions"",
        ""level"": ""easy""
    },
    {
        ""question"": ""In 2010, Sandra Bullock won both the Best Actress Oscar and the ___ for Worst Actress."",
        ""answer"": ""Golden Raspberry Award"",
        ""section"": ""Important Events and Recognitions"",
        ""level"": ""medium""
    },
    {
        ""question"": ""Sandra Bullock is known for her versatility in genres, including ___ films and romantic comedies."",
        ""answer"": ""action"",
        ""section"": ""Legacy"",
        ""level"": ""medium""
    },
    {
        ""question"": ""Sandra Bullock is regarded as one of the ___ actresses in the world."",
        ""answer"": ""highest-paid"",
        ""section"": ""Legacy"",
        ""level"": ""easy""
    }
]}
```"
request-84,"```json
{""probes"":[
    {
        ""question"": ""Reese Witherspoon was born on ___ in Baton Rouge, Louisiana."",
        ""answer"": ""March 22, 1976"",
        ""section"": ""Basic Info"",
        ""level"": ""easy""
    },
    {
        ""question"": ""Reese Witherspoon is the daughter of Dr. John Witherspoon, a military surgeon, and ___ Witherspoon, a nursing professor."",
        ""answer"": ""Mary Elizabeth 'Liz'"",
        ""section"": ""Early life and family background"",
        ""level"": ""medium""
    },
    {
        ""question"": ""Witherspoon was married to ___ from 1999 to 2007."",
        ""answer"": ""Ryan Phillippe"",
        ""section"": ""Early life and family background"",
        ""level"": ""easy""
    },
    {
        ""question"": ""Reese Witherspoon gained widespread recognition with her performance in ___ (2001)."",
        ""answer"": ""Legally Blonde"",
        ""section"": ""Career Highlights and Collaborations"",
        ""level"": ""easy""
    },
    {
        ""question"": ""Witherspoon won an Academy Award for Best Actress for her portrayal of ___ in 'Walk the Line' (2005)."",
        ""answer"": ""June Carter Cash"",
        ""section"": ""Career Highlights and Collaborations"",
        ""level"": ""medium""
    },
    {
        ""question"": ""Reese Witherspoon co-founded the production company ___, which focuses on female-driven content."",
        ""answer"": ""Hello Sunshine"",
        ""section"": ""Career Highlights and Collaborations"",
        ""level"": ""easy""
    },
    {
        ""question"": ""Witherspoon received a star on the Hollywood Walk of Fame in ___."",
        ""answer"": ""2010"",
        ""section"": ""Important Events and Recognitions"",
        ""level"": ""easy""
    },
    {
        ""question"": ""Reese Witherspoon has won ___ Awards and Primetime Emmy Awards throughout her career."",
        ""answer"": ""Golden Globe"",
        ""section"": ""Important Events and Recognitions"",
        ""level"": ""medium""
    },
    {
        ""question"": ""Reese Witherspoon is regarded as a trailblazer for female actors and ___ in the entertainment industry."",
        ""answer"": ""producers"",
        ""section"": ""Legacy"",
        ""level"": ""easy""
    },
    {
        ""question"": ""Her ability to blend commercial success with meaningful narratives has reshaped the landscape of ___ media."",
        ""answer"": ""modern"",
        ""section"": ""Legacy"",
        ""level"": ""hard""
    }
]}
```"
request-85,"```json
{""probes"":[
    {
        ""question"": ""Angelina Jolie was born on ___ in Los Angeles, California."",
        ""answer"": ""June 4, 1975"",
        ""section"": ""Basic Info"",
        ""level"": ""easy""
    },
    {
        ""question"": ""Jolie's parents are actors ___ and ___."",
        ""answer"": ""Jon Voight, Marcheline Bertrand"",
        ""section"": ""Early life and family background"",
        ""level"": ""medium""
    },
    {
        ""question"": ""Angelina Jolie has ___ children, three of whom were adopted."",
        ""answer"": ""six"",
        ""section"": ""Early life and family background"",
        ""level"": ""easy""
    },
    {
        ""question"": ""Jolie won an Academy Award for Best Supporting Actress for her role in ___ and ___ in the late 1990s."",
        ""answer"": ""Gia, Girl, Interrupted"",
        ""section"": ""Career Highlights and Collaborations"",
        ""level"": ""medium""
    },
    {
        ""question"": ""Jolie has directed critically acclaimed films such as ___ and ___."",
        ""answer"": ""In the Land of Blood and Honey, Unbroken"",
        ""section"": ""Career Highlights and Collaborations"",
        ""level"": ""medium""
    },
    {
        ""question"": ""Angelina Jolie has received the ___ for her humanitarian work."",
        ""answer"": ""Jean Hersholt Humanitarian Award"",
        ""section"": ""Important Events and Recognitions"",
        ""level"": ""easy""
    },
    {
        ""question"": ""Jolie has served as a Goodwill Ambassador and later as a ___ for the UNHCR."",
        ""answer"": ""Special Envoy"",
        ""section"": ""Legacy"",
        ""level"": ""medium""
    },
    {
        ""question"": ""Angelina Jolie's humanitarian work has made her a prominent figure, inspiring many to engage in ___ and highlighting the responsibility of public figures."",
        ""answer"": ""social causes"",
        ""section"": ""Legacy"",
        ""level"": ""hard""
    },
    {
        ""question"": ""Jolie was married to actor ___ from 2014 to 2016."",
        ""answer"": ""Brad Pitt"",
        ""section"": ""Early life and family background"",
        ""level"": ""easy""
    },
    {
        ""question"": ""Growing up, Jolie faced challenges including her parents' divorce and struggles with ___."",
        ""answer"": ""bullying"",
        ""section"": ""Early life and family background"",
        ""level"": ""medium""
    }
]}
```"
request-86,"```json
{""probes"":[
{
    ""question"": ""Anne Hathaway was born on ___ in Brooklyn, New York City."",
    ""answer"": ""November 12, 1982"",
    ""section"": ""Basic Info"",
    ""level"": ""easy""
},
{
    ""question"": ""Anne Hathaway is married to ___, a producer and actor, since 2012."",
    ""answer"": ""Adam Shulman"",
    ""section"": ""Early life and family background"",
    ""level"": ""easy""
},
{
    ""question"": ""Hathaway gained fame with her role in Disney's ___ (2001)."",
    ""answer"": ""The Princess Diaries"",
    ""section"": ""Career Highlights and Collaborations"",
    ""level"": ""easy""
},
{
    ""question"": ""Anne Hathaway won an Academy Award for Best Supporting Actress for her performance in ___ (2012)."",
    ""answer"": ""Les Misérables"",
    ""section"": ""Career Highlights and Collaborations"",
    ""level"": ""medium""
},
{
    ""question"": ""Hathaway has been recognized for her advocacy work related to ___ and ___ issues."",
    ""answer"": ""women's rights, LGBTQ+"",
    ""section"": ""Important Events and Recognitions"",
    ""level"": ""medium""
},
{
    ""question"": ""Anne Hathaway attended ___ High School in New Jersey before studying at Vassar College."",
    ""answer"": ""Millburn"",
    ""section"": ""Early life and family background"",
    ""level"": ""medium""
},
{
    ""question"": ""Hathaway collaborated with director Christopher Nolan in ___ and ___."",
    ""answer"": ""The Dark Knight Rises, Interstellar"",
    ""section"": ""Career Highlights and Collaborations"",
    ""level"": ""hard""
},
{
    ""question"": ""Anne Hathaway's legacy includes her ability to transition between various genres and her dedication to ___ and ___."",
    ""answer"": ""philanthropy, advocacy"",
    ""section"": ""Legacy"",
    ""level"": ""hard""
},
{
    ""question"": ""In 2013, Hathaway highlighted the importance of ___ in the entertainment industry during her Oscars acceptance speech."",
    ""answer"": ""equality"",
    ""section"": ""Important Events and Recognitions"",
    ""level"": ""hard""
},
{
    ""question"": ""Anne Hathaway has two siblings: an older brother named ___ and a younger brother named ___."",
    ""answer"": ""Tom, Jonathan"",
    ""section"": ""Early life and family background"",
    ""level"": ""hard""
}
]}
```"
request-87,"```json
{""probes"":[
    {
        ""question"": ""Amy Adams was born in ___, Colorado."",
        ""answer"": ""Castle Rock"",
        ""section"": ""Basic Info"",
        ""level"": ""easy""
    },
    {
        ""question"": ""Amy Adams has ___ siblings."",
        ""answer"": ""six"",
        ""section"": ""Early life and family background"",
        ""level"": ""easy""
    },
    {
        ""question"": ""Adams married ___ in 2015."",
        ""answer"": ""Darren Le Gallo"",
        ""section"": ""Early life and family background"",
        ""level"": ""easy""
    },
    {
        ""question"": ""Amy Adams gained recognition for her role in ___ (2005)."",
        ""answer"": ""Junebug"",
        ""section"": ""Career Highlights and Collaborations"",
        ""level"": ""easy""
    },
    {
        ""question"": ""Adams collaborated with director ___ on 'American Hustle' (2013)."",
        ""answer"": ""David O. Russell"",
        ""section"": ""Career Highlights and Collaborations"",
        ""level"": ""easy""
    },
    {
        ""question"": ""Amy Adams has received several ___ Awards and Academy Award nominations."",
        ""answer"": ""Golden Globe"",
        ""section"": ""Important Events and Recognitions"",
        ""level"": ""easy""
    },
    {
        ""question"": ""Adams is known for her ability to embody a wide variety of characters with ___ and depth."",
        ""answer"": ""authenticity"",
        ""section"": ""Legacy"",
        ""level"": ""medium""
    },
    {
        ""question"": ""Amy Adams was born on ___ 20, 1974."",
        ""answer"": ""August"",
        ""section"": ""Basic Info"",
        ""level"": ""medium""
    },
    {
        ""question"": ""Adams has one daughter named ___ Olea Le Gallo."",
        ""answer"": ""Aviana"",
        ""section"": ""Early life and family background"",
        ""level"": ""medium""
    },
    {
        ""question"": ""Adams starred in 'Doubt' (2008) and ___ (2016)."",
        ""answer"": ""Arrival"",
        ""section"": ""Career Highlights and Collaborations"",
        ""level"": ""medium""
    },
    {
        ""question"": ""Amy Adams is regarded as one of the finest actresses in ___ cinema."",
        ""answer"": ""contemporary"",
        ""section"": ""Legacy"",
        ""level"": ""medium""
    },
    {
        ""question"": ""Adams graduated from ___ County High School."",
        ""answer"": ""Douglas"",
        ""section"": ""Early life and family background"",
        ""level"": ""hard""
    },
    {
        ""question"": ""Adams has collaborated with David O. Russell on multiple projects, including 'The Fighter' and ___ (2013)."",
        ""answer"": ""American Hustle"",
        ""section"": ""Career Highlights and Collaborations"",
        ""level"": ""hard""
    },
    {
        ""question"": ""Throughout her career, Adams has participated in high-profile events like the ___ Awards."",
        ""answer"": ""Academy"",
        ""section"": ""Important Events and Recognitions"",
        ""level"": ""hard""
    },
    {
        ""question"": ""Amy Adams showed a passion for performing from a young age, participating in school plays and ___ theater."",
        ""answer"": ""musical"",
        ""section"": ""Early life and family background"",
        ""level"": ""hard""
    },
    {
        ""question"": ""Adams has been recognized as one of the most talented actresses of her ___ generation."",
        ""answer"": ""generation"",
        ""section"": ""Important Events and Recognitions"",
        ""level"": ""hard""
    }
]}
```"
request-88,"```json
{""probes"":[
    {
        ""question"": ""Jennifer Lawrence was born on ___ in Louisville, Kentucky."",
        ""answer"": ""August 15, 1990"",
        ""section"": ""Basic Info"",
        ""level"": ""easy""
    },
    {
        ""question"": ""Jennifer Lawrence has two older brothers named ___ and ___."",
        ""answer"": ""Ben, Blaine"",
        ""section"": ""Early life and family background"",
        ""level"": ""medium""
    },
    {
        ""question"": ""Jennifer Lawrence made her film debut in ___ (2008)."",
        ""answer"": ""Garden Party"",
        ""section"": ""Career Highlights and Collaborations"",
        ""level"": ""easy""
    },
    {
        ""question"": ""Jennifer Lawrence won an Oscar for Best Actress for ___ (2012)."",
        ""answer"": ""Silver Linings Playbook"",
        ""section"": ""Career Highlights and Collaborations"",
        ""level"": ""easy""
    },
    {
        ""question"": ""In addition to her Oscar win, Jennifer Lawrence has received ___ Golden Globe Awards."",
        ""answer"": ""three"",
        ""section"": ""Important Events and Recognitions"",
        ""level"": ""easy""
    },
    {
        ""question"": ""Jennifer Lawrence married ___, an art gallery director, in October 2019."",
        ""answer"": ""Cooke Maroney"",
        ""section"": ""Early life and family background"",
        ""level"": ""easy""
    },
    {
        ""question"": ""Jennifer Lawrence's role as ___ in 'The Hunger Games' series made her a household name."",
        ""answer"": ""Katniss Everdeen"",
        ""section"": ""Career Highlights and Collaborations"",
        ""level"": ""medium""
    },
    {
        ""question"": ""Jennifer Lawrence dropped out of school at ___ to pursue her acting career."",
        ""answer"": ""14"",
        ""section"": ""Early life and family background"",
        ""level"": ""medium""
    },
    {
        ""question"": ""Jennifer Lawrence has been a strong advocate for women's rights, particularly addressing the ___ in Hollywood."",
        ""answer"": ""gender pay gap"",
        ""section"": ""Legacy"",
        ""level"": ""hard""
    },
    {
        ""question"": ""Jennifer Lawrence collaborated with director ___ on 'American Hustle' (2013) and 'Joy' (2015)."",
        ""answer"": ""David O. Russell"",
        ""section"": ""Career Highlights and Collaborations"",
        ""level"": ""medium""
    }
]}
```"
request-89,"```json
{""probes"":[
    {
        ""question"": ""Scarlett Johansson was born on ___ in New York City, New York."",
        ""answer"": ""November 22, 1984"",
        ""section"": ""Basic Info"",
        ""level"": ""easy""
    },
    {
        ""question"": ""Scarlett has a twin brother named ___ and an older sister named ___ ."",
        ""answer"": ""Hunter Johansson, Vanessa"",
        ""section"": ""Early life and family background"",
        ""level"": ""medium""
    },
    {
        ""question"": ""Scarlett Johansson was previously married to ___ from 2008 to 2011 and later to ___ in 2020."",
        ""answer"": ""Ryan Reynolds, Colin Jost"",
        ""section"": ""Early life and family background"",
        ""level"": ""medium""
    },
    {
        ""question"": ""Scarlett Johansson's breakout role was in ___ at the age of 13."",
        ""answer"": ""The Horse Whisperer"",
        ""section"": ""Early life and family background"",
        ""level"": ""easy""
    },
    {
        ""question"": ""Scarlett Johansson has received a Tony Award for Best Featured Actress in a Play for her performance in ___ ."",
        ""answer"": ""A View from the Bridge"",
        ""section"": ""Important Events and Recognitions"",
        ""level"": ""easy""
    },
    {
        ""question"": ""Scarlett Johansson is known for her role as ___ in the Marvel Cinematic Universe."",
        ""answer"": ""Natasha Romanoff/Black Widow"",
        ""section"": ""Career Highlights and Collaborations"",
        ""level"": ""easy""
    },
    {
        ""question"": ""In 2018, Scarlett Johansson was named the world's ___ actress."",
        ""answer"": ""highest-paid"",
        ""section"": ""Important Events and Recognitions"",
        ""level"": ""easy""
    },
    {
        ""question"": ""Scarlett Johansson has collaborated with directors like ___ and ___ ."",
        ""answer"": ""Woody Allen, Jojo Moyes"",
        ""section"": ""Career Highlights and Collaborations"",
        ""level"": ""medium""
    },
    {
        ""question"": ""Scarlett Johansson has two children: a daughter named ___ and a son named ___."",
        ""answer"": ""Rose Dorothy Dauriac, Cosmo Jost"",
        ""section"": ""Early life and family background"",
        ""level"": ""medium""
    },
    {
        ""question"": ""Scarlett Johansson's legacy includes breaking barriers as a female superhero in a predominantly ___ landscape."",
        ""answer"": ""male-dominated"",
        ""section"": ""Legacy"",
        ""level"": ""hard""
    }
]}
```"
request-90,"```json
{""probes"":[
    {
        ""question"": ""Emily Blunt was born in ___, London, England on February 23, 1983."",
        ""answer"": ""Wandsworth"",
        ""section"": ""Basic Info"",
        ""level"": ""easy""
    },
    {
        ""question"": ""Emily Blunt is married to actor ___, whom she wed in July 2010."",
        ""answer"": ""John Krasinski"",
        ""section"": ""Early life and family background"",
        ""level"": ""easy""
    },
    {
        ""question"": ""Emily Blunt has two daughters named ___ and ___."",
        ""answer"": ""Hazel, Violet"",
        ""section"": ""Early life and family background"",
        ""level"": ""medium""
    },
    {
        ""question"": ""Emily Blunt gained early recognition for her role in the 2006 film '___'."",
        ""answer"": ""The Devil Wears Prada"",
        ""section"": ""Career Highlights and Collaborations"",
        ""level"": ""easy""
    },
    {
        ""question"": ""Emily Blunt was nominated for an Academy Award for Best Supporting Actress for her role in '___'."",
        ""answer"": ""A Quiet Place"",
        ""section"": ""Important Events and Recognitions"",
        ""level"": ""medium""
    },
    {
        ""question"": ""Emily Blunt collaborated with director ___ in 'Edge of Tomorrow'."",
        ""answer"": ""Christopher Nolan"",
        ""section"": ""Career Highlights and Collaborations"",
        ""level"": ""hard""
    },
    {
        ""question"": ""Emily Blunt has received a Golden Globe Award, Screen Actors Guild Awards, and ___ nominations."",
        ""answer"": ""BAFTA"",
        ""section"": ""Important Events and Recognitions"",
        ""level"": ""medium""
    },
    {
        ""question"": ""Emily Blunt attended ___ Place School and later trained at the Bristol Old Vic Theatre School."",
        ""answer"": ""Ibstock"",
        ""section"": ""Early life and family background"",
        ""level"": ""hard""
    },
    {
        ""question"": ""Emily Blunt is recognized for her ability to navigate both ___ and ___ roles effectively."",
        ""answer"": ""dramatic, comedic"",
        ""section"": ""Legacy"",
        ""level"": ""medium""
    },
    {
        ""question"": ""Emily Blunt was awarded the BIFA Award for Best Supporting Actress for her role in '___'."",
        ""answer"": ""The Devil Wears Prada"",
        ""section"": ""Important Events and Recognitions"",
        ""level"": ""hard""
    }
]}
```"
request-91,"```json
{""probes"":[
    {
        ""question"": ""Rachel Weisz was born on ___ in Westminster, London, England."",
        ""answer"": ""March 7, 1970"",
        ""section"": ""Basic Info"",
        ""level"": ""easy""
    },
    {
        ""question"": ""Rachel Weisz's father, George Weisz, was a ___ immigrant."",
        ""answer"": ""Hungarian Jewish"",
        ""section"": ""Early life and family background"",
        ""level"": ""easy""
    },
    {
        ""question"": ""Rachel Weisz has one son named ___, born in May 2006."",
        ""answer"": ""Henry Chance Aronofsky"",
        ""section"": ""Early life and family background"",
        ""level"": ""easy""
    },
    {
        ""question"": ""Rachel Weisz won an Academy Award for Best Supporting Actress for her role in ___ (2005)."",
        ""answer"": ""The Constant Gardener"",
        ""section"": ""Career Highlights and Collaborations"",
        ""level"": ""easy""
    },
    {
        ""question"": ""In 2019, Rachel Weisz was nominated for a British Independent Film Award for her role in ___ (2018)."",
        ""answer"": ""The Favourite"",
        ""section"": ""Important Events and Recognitions"",
        ""level"": ""medium""
    },
    {
        ""question"": ""Rachel Weisz married filmmaker ___ in 2001 and later married ___ in June 2011."",
        ""answer"": ""Darren Aronofsky, Daniel Craig"",
        ""section"": ""Early life and family background"",
        ""level"": ""medium""
    },
    {
        ""question"": ""Rachel Weisz studied at ___ University, where she earned a degree in English literature."",
        ""answer"": ""Cambridge"",
        ""section"": ""Early life and family background"",
        ""level"": ""medium""
    },
    {
        ""question"": ""Rachel Weisz has collaborated with directors such as ___ and ___, and starred alongside performers like Colin Firth and Emma Stone."",
        ""answer"": ""Stephen Daldry, Yorgos Lanthimos"",
        ""section"": ""Career Highlights and Collaborations"",
        ""level"": ""medium""
    },
    {
        ""question"": ""Rachel Weisz is recognized as a Chevalier of the Order of ___ and Letters in France."",
        ""answer"": ""Arts"",
        ""section"": ""Important Events and Recognitions"",
        ""level"": ""hard""
    },
    {
        ""question"": ""Rachel Weisz is known for her versatility in both ___ and ___ roles."",
        ""answer"": ""dramatic, comedic"",
        ""section"": ""Legacy"",
        ""level"": ""hard""
    }
]}
```"
request-92,"```json
{""probes"":[
    {
        ""question"": ""Naomi Watts was born in ___, England, on September 28, 1968."",
        ""answer"": ""Shoreham"",
        ""section"": ""Basic Info"",
        ""level"": ""easy""
    },
    {
        ""question"": ""Naomi Watts has one brother named ___."",
        ""answer"": ""Ben Watts"",
        ""section"": ""Early life and family background"",
        ""level"": ""easy""
    },
    {
        ""question"": ""Naomi Watts was in a long-term partnership with actor ___ from 2005 to 2016."",
        ""answer"": ""Liev Schreiber"",
        ""section"": ""Early life and family background"",
        ""level"": ""easy""
    },
    {
        ""question"": ""Naomi Watts gained early recognition for her role in the Australian film ___ (2001), directed by David Lynch."",
        ""answer"": ""Mulholland Drive"",
        ""section"": ""Career Highlights and Collaborations"",
        ""level"": ""easy""
    },
    {
        ""question"": ""Watts received Academy Award nominations for Best Actress for her performances in ___ and ___."",
        ""answer"": ""21 Grams, The Impossible"",
        ""section"": ""Important Events and Recognitions"",
        ""level"": ""medium""
    },
    {
        ""question"": ""Naomi Watts is recognized for her versatility and ability to take on challenging roles across different ___."",
        ""answer"": ""genres"",
        ""section"": ""Legacy"",
        ""level"": ""easy""
    },
    {
        ""question"": ""Watts often collaborates with notable directors and actors, including ___ and ___."",
        ""answer"": ""Ewan McGregor, Nicole Kidman"",
        ""section"": ""Career Highlights and Collaborations"",
        ""level"": ""medium""
    },
    {
        ""question"": ""In 2021, Naomi Watts was honored with a star on the ___ Walk of Fame."",
        ""answer"": ""Hollywood"",
        ""section"": ""Important Events and Recognitions"",
        ""level"": ""easy""
    },
    {
        ""question"": ""Naomi Watts has two sons named Alexander 'Sasha' Pete Schreiber and ___."",
        ""answer"": ""Samuel Kai Schreiber"",
        ""section"": ""Early life and family background"",
        ""level"": ""easy""
    },
    {
        ""question"": ""Watts is noted for her humanitarian efforts, particularly in the area of children's health and ___."",
        ""answer"": ""education"",
        ""section"": ""Legacy"",
        ""level"": ""medium""
    }
]}
```"
request-93,"```json
{""probes"":[
    {
        ""question"": ""Penélope Cruz was born in ___, Madrid, Spain, on April 28, 1974."",
        ""answer"": ""Alcobendas"",
        ""section"": ""Basic Info"",
        ""level"": ""easy""
    },
    {
        ""question"": ""Cruz is married to actor ___, with whom she shares a strong professional and personal bond."",
        ""answer"": ""Javier Bardem"",
        ""section"": ""Early life and family background"",
        ""level"": ""easy""
    },
    {
        ""question"": ""Cruz has two children, a daughter named ___ and a son named ___."",
        ""answer"": ""Luna, Leo"",
        ""section"": ""Early life and family background"",
        ""level"": ""medium""
    },
    {
        ""question"": ""Cruz gained international fame with her roles in films like 'Vanilla Sky' and '___'."",
        ""answer"": ""Vicky Cristina Barcelona"",
        ""section"": ""Career Highlights and Collaborations"",
        ""level"": ""medium""
    },
    {
        ""question"": ""Penélope Cruz won an Academy Award for Best Supporting Actress for her role in '___'."",
        ""answer"": ""Vicky Cristina Barcelona"",
        ""section"": ""Career Highlights and Collaborations"",
        ""level"": ""hard""
    },
    {
        ""question"": ""Cruz became the first Spanish actress to receive a Star on the ___ in 2011."",
        ""answer"": ""Hollywood Walk of Fame"",
        ""section"": ""Important Events and Recognitions"",
        ""level"": ""easy""
    },
    {
        ""question"": ""Throughout her career, Cruz has received numerous awards, including an Academy Award and a ___ Award."",
        ""answer"": ""BAFTA"",
        ""section"": ""Important Events and Recognitions"",
        ""level"": ""medium""
    },
    {
        ""question"": ""Penélope Cruz is celebrated for breaking boundaries as a Spanish actress in ___ and influencing a new generation of actors."",
        ""answer"": ""Hollywood"",
        ""section"": ""Legacy"",
        ""level"": ""hard""
    },
    {
        ""question"": ""Cruz began her artistic training studying ___ at the National Conservatory in Spain."",
        ""answer"": ""ballet"",
        ""section"": ""Early life and family background"",
        ""level"": ""easy""
    },
    {
        ""question"": ""Cruz's film career took off in the late ___ with notable performances in films such as 'Jamón Jamón'."",
        ""answer"": ""1990s"",
        ""section"": ""Career Highlights and Collaborations"",
        ""level"": ""easy""
    }
]}
```"
request-94,"```json
{""probes"":[
    {
        ""question"": ""Marion Cotillard was born on ___ in Paris, France."",
        ""answer"": ""September 30, 1975"",
        ""section"": ""Basic Info"",
        ""level"": ""easy""
    },
    {
        ""question"": ""Marion Cotillard's father, ___, is a former actor."",
        ""answer"": ""Jean-Claude Cotillard"",
        ""section"": ""Early life and family background"",
        ""level"": ""easy""
    },
    {
        ""question"": ""Marion Cotillard has been in a long-term relationship with French director and actor ___ since 2007."",
        ""answer"": ""Guillaume Canet"",
        ""section"": ""Early life and family background"",
        ""level"": ""medium""
    },
    {
        ""question"": ""Marion gained international acclaim for her role as ___ in the film 'La Vie en Rose' (2007)."",
        ""answer"": ""Édith Piaf"",
        ""section"": ""Career Highlights and Collaborations"",
        ""level"": ""easy""
    },
    {
        ""question"": ""Marion Cotillard has collaborated with Christopher Nolan in the films '___' (2010) and '___' (2012)."",
        ""answer"": ""'Inception', 'The Dark Knight Rises'"",
        ""section"": ""Career Highlights and Collaborations"",
        ""level"": ""medium""
    },
    {
        ""question"": ""Over her career, Marion has received numerous awards, including a ___ Award, a ___ Award, and a ___ Globe."",
        ""answer"": ""César, BAFTA, Golden"",
        ""section"": ""Important Events and Recognitions"",
        ""level"": ""hard""
    },
    {
        ""question"": ""Marion Cotillard is celebrated for her ability to bring ___ characters to life."",
        ""answer"": ""complex"",
        ""section"": ""Legacy"",
        ""level"": ""easy""
    },
    {
        ""question"": ""Her contributions to cinema, particularly in ___ and international films, have solidified her status as one of the leading actresses of her generation."",
        ""answer"": ""French"",
        ""section"": ""Legacy"",
        ""level"": ""medium""
    },
    {
        ""question"": ""Marion Cotillard studied at the ___ in Paris."",
        ""answer"": ""Conservatoire d'Art Dramatique"",
        ""section"": ""Early life and family background"",
        ""level"": ""easy""
    },
    {
        ""question"": ""Marion Cotillard's performances often blend ___ with strength."",
        ""answer"": ""vulnerability"",
        ""section"": ""Career Highlights and Collaborations"",
        ""level"": ""medium""
    }
]}
```"
